SMILES,ZINC_ID,ZINC_Protonation_ID
CC1(CC(=O)c2c(cc(cc2O1)OCC(=O)NCC3(CCCCC3)N4CCN(CC4)C)O)C,C20624329,P95016533
CCC(=O)NCCC1=c2ccccc2=[NH+][C@@H]1/C=C\3/C(=NC(=O)N(C3=O)c4cccc(c4)C)[O-],C38664330,P97405864
Cc1ccc(cc1)S(=O)(=O)[N-]c2cc(c[nH+]c2N3CCC[C@H](C3)C[NH+]4CCCC4)C(=O)[O-],C64844142,P99634660
c1cc(ccc1F)S(=O)(=O)Nc2cc(cnc2N3CCC[C@H](C3)C[NH+]4CCCC4)C(=O)[O-],C64844122,P99643544
CC[C@H]1C(=O)Nc2cc(ccc2O1)S(=O)(=O)N3CCC(CC3)C(=O)NCCc4ccccc4,C64921896,P99751292
C[NH+](C)c1ccc(cc1)NC(=O)Cn2c3ccsc3c(=O)n(c2=O)Cc4ccccc4OC,C67205346,P103250786
CCOc1ccc(cc1)NC(=O)CN2C3=C([C@@H](NC2=O)c4ccc(cc4)SC)C(=O)OC3,C67288916,P103366063
CCOC(=O)c1c(c2ccccc2[nH]1)/C=C\3/C(=O)NC(=O)N(C3=O)CCc4ccc(cc4)F,C38170559,P130234186
Cc1c2c(n[nH]1)C(=O)N([C@@H]2c3ccc(c(c3)OC)OC)CCc4c[nH]c5c4cc(cc5)OC,C13570469,P149327499
CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(cc2)N3CCN(CC3)C(=O)CC(C)(C)C,C35744877,P150841668
CCOC(=O)c1ccc(cc1)NC(=O)Cc2ccc(cc2)n3c(=O)c4c(ccs4)[nH]c3=O,C96096687,P151365327
CC(C)(C)c1ccc(cc1)[C@H]2C3=C(CN(C3=O)CC(=O)NCc4cccnc4)N(C(=O)N2)C,C34792599,P151664217
C[C@@H](c1ccc(cc1)F)NC(=O)CN2C(=O)C3(CCCCCC3)NC2=O,C03592789,P06047103
Cc1ccc(cc1)[C@@]2(C(=O)N(C(=O)N2)CC(=O)NC3CCCCCC3)C,C04477080,P06063646
COc1ccccc1n2c(nc3ccccc3c2=O)/C=C/c4ccc(c(c4)O)O,C04826402,P06993736
CCOc1cc(ccc1O)/C=N/N=C/2\c3cc(cc(c3NC2=O)Cl)Cl,C03236773,P07257871
Cc1cc(c(=O)n(c1)Cc2ccccc2F)NC(=O)Nc3ccc(cc3)C#N,C05000860,P07334365
C[C@H]1CCC[C@@H]([C@@H]1C)NC(=O)CN2C(=O)[C@@](NC2=O)(C)c3cc(ccc3F)F,C05791558,P08660081
c1ccc(cc1)n2c(c(c(nc2=O)COc3ccc(cc3Cl)Cl)C#N)N,C01387910,P12683443
C[C@H]1C(=O)Nc2cc(ccc2O1)NC(=O)/C=C/c3ccc(c(c3)Cl)OC,C09314541,P14274998
C/C(=N\Nc1[nH]c(=O)c(nn1)C(C)(C)C)/c2ccc(cc2)Br,C12377877,P18188834
CCNC(=O)c1ccc2c(c1)[C@@H]3C=CC[C@H]3[C@@H](N2)c4ccccc4[N+](=O)[O-],C14478443,P22134657
c1ccc(c(c1)C(=O)NNc2ccccc2[N+](=O)[O-])I,C15503819,P23449709
CCSc1[nH]c(=O)c2c(n1)NC3=C([C@H]2c4cccc(c4)OC)C(=O)CCC3,C06001752,P29931172
c1nc2c3c4c(c(nc3sc2c(n1)NCCO)N5CCCCC5)CCCC4,C20289092,P30227358
CC(C)(C)NC(=O)c1cccc2c1N[C@@H]([C@@H]3[C@H]2C=CC3)c4ccccc4[N+](=O)[O-],C20713307,P30918832
c1ccc2c(c1)c(c[nH]2)[C@@H](C(=O)[O-])[NH+]3CCC(CC3)c4c5ccc(cc5on4)F,C20735348,P30947909
Cc1cc(c([nH]1)C)c2cs/c(=N\C)/n2/N=C/c3ccc(cc3)NC(=O)C,C23611700,P35020108
CCc1ccc(cc1)S(=O)(=O)c2cnc(nc2N)N3CCC(CC3)C,C33301983,P49251029
c1cc(oc1)C(=O)Oc2ccc3c(c2)OC(=C([C@@H]3c4ccc(cc4)F)C#N)N,C38652633,P58513201
Cc1ccccc1C(=O)Oc2ccc3c(c2)OC(=C([C@H]3c4ccco4)C#N)N,C38657260,P58519443
COc1ccc(cc1N2[C@@H](N[NH+]=C2[S-])[C@H]3C=C(N=N3)c4ccccc4)Cl,C38777030,P58717068
C[C@@H]1C(=CN=N1)C(=O)N[C@H]2CCC[C@@H]3C2=CNN3c4ccc(cc4)C(C)(C)C,C39363264,P59649769
c1ccc(cc1)C(=O)NNC(=O)[C@H]2CCCC[C@@H]2C(=O)N3CCc4c3cccc4,C39484755,P59851254
C[C@@H]1CCCC[C@]12C(=O)N(C(=O)N2)CC(=O)N[C@@H]3CCC[C@@H](C3)C(F)(F)F,C40039823,P60767745
CC[C@H]1CCCCN1c2c(c(ncn2)N3CCN(CC3)c4ccc(cc4)F)N,C40733964,P61832926
c1ccc2c(c1)c(nc(n2)N3CCN(CC3)C4CCCCC4)NCCO,C41150076,P62457045
C[C@@H]1CCC[C@@H]([C@@H]1C)NC(=O)N2CCC(CC2)NS(=O)(=O)c3ccccc3,C45551055,P68633972
c1cnc(nc1)Nc2nc(cs2)C(=O)NC34CC5CC(C3)CC(C5)C4,C56924432,P85475919
CC(=O)Nc1ccc(cc1)S(=O)(=O)/N=c\2/[nH]c(cs2)c3ccccc3,C05383174,P86767364
c1c(cc(c2c1OCCCO2)Cl)CSc3nnc(n3N)C4CCCCC4,C58370983,P88133868
c1cc(c(cc1Br)/C=[NH+]/c2cc(cc(c2)C(=O)[O-])C(=O)[O-])O,C08376943,P89560345
C[C@@H]1CCCC[C@]12C(=O)N(C(=O)N2)CC(=O)N[C@@H](C)c3ccc(cc3)Cl,C04516008,P92054001
c1cc(ccc1C#N)NC(=O)[C@@H]2CCC[C@@H](C2)C(=O)Nc3ccc(cc3)C#N,C67019564,P102985802
C[C@@H]1CCCC[C@@H]1NC(=O)NC(=O)CN2CCN(CC2)c3ccccc3Cl,C69149305,P106284473
C[C@]12CC[C@H](C1(C)C)C[C@H]2NC(=O)CN3C(=O)[C@@](NC3=O)(C)c4ccccc4,C69209443,P106404202
COc1ccc(c(c1)[C@H]2CC(=O)Nc3c2c(n[nH]3)c4ccc(cc4)Cl)OC,C06239653,P109859431
Cc1ccc2c(nc(nc2c1)N/C(=N\C(=O)Cc3ccc(cc3)Cl)/[NH-])C,C16995623,P110066426
Cc1cccc2c1[nH]c3c2CN(CC3)C(=O)C[C@H]4C(=O)NCCN4CC=C(C)C,C72158077,P112049479
COc1ccc(cc1)/N=C\2/NC(=O)/C(=C/c3ccc(c(c3)O)OC)/S2,C05529737,P117171853
c1ccc2c(c1)nc(s2)N3CCC[C@@H](C3)C(=O)NNC(=O)C4CCCC4,C84603590,P132390852
CCOc1cc(ccc1O)/C=N/N=C\2/c3cc(cc(c3NC2=O)Cl)Cl,C89990968,P140666197
C[C@@H]1CCCC[C@H]1NC(=O)NC2CCC(CC2)Oc3ccc(cn3)C#N,C92148471,P144273826
c1cc(cc(c1)C(=O)N2CCC[C@@H](C2)c3ccc(cc3)C(=O)[O-])c4[nH]cc[nH+]4,C95358589,P149777078
c1ccc(cc1)c2c3ccccc3nc(n2)N4CCC[C@@H]4CS(=O)(=O)N,C95460541,P149949797
c1ccc(cc1)C2(CCOCC2)C(=O)/N=c\3/[nH]c(n[nH]3)Cc4ccc(cc4)F,C95473253,P149973754
Cc1ccc(cc1S(=O)(=O)Nc2c(cc(cc2C)C)C)c3ccc(=O)[nH]n3,C64787715,P151906188
CCOC(=O)c1c(c2c(s1)[nH]c(nc2=O)/C=C\c3cccc(c3)O)C,C96792054,P153030493
c1ccc2c(c1)[nH]/c(=N\C(=O)c3csc(n3)NC[C@H]4CCCO4)/s2,C44917875,P155581068
CC1CCN(CC1)S(=O)(=O)c2ccc(cc2)/N=C/c3ccc(cc3O)O,C05791829,P156241753
CC1=C([C@@H](C2=C(N1)CC(CC2=O)(C)C)c3ccc(c(c3)O)OC)C(=O)OC,C00628569,P156430378
c1cc(ccc1CCC(=O)OCC(=O)c2ccc3c(c2)NC(=O)CO3)S(=O)(=O)N4CCCCC4,C03233104,P09340546
Cc1cc(=O)n2c(n1)sc(n2)N3CCC(CC3)C(=O)NCCc4cc(ccc4OC)OC,C08933768,P13715781
C=CCN(c1ccccc1)S(=O)(=O)c2ccc(c(c2)C(=O)OCC(=O)N3CCNC3=O)Cl,C08980548,P13789197
Cc1c(c(on1)C)COc2ccc(cc2)CC(=O)Nc3ccc(cc3)S(=O)(=O)N4CCOCC4,C09449585,P14477139
COc1ccc(cc1)/C=C\2/C(=O)N(C(=O)S2)CCNC(=O)CCCN3C(=O)c4ccccc4C3=O,C03328639,P14614690
COc1cc(cc(c1)OC)C(=O)NN2C[C@H](CC2=O)C(=O)OCC(=O)c3ccc(cc3Cl)Cl,C09591499,P14696865
Cc1ccc2c(c1)[C@@]3(C(=O)N2CCCOc4ccc(cc4)OC)N(N=C(S3)NC(=O)C)C(=O)C,C09925762,P15162613
COc1ccc(c(c1)CCNS(=O)(=O)c2cc(ccc2OC)N3CCCCS3(=O)=O)OC,C12016150,P17721226
CCOC(=O)[C@@H]1[C@H](CC2=C(C1=O)[C@@H](CC(=O)N2)c3cc(c(c(c3)OC)OC)OC)c4ccco4,C12412938,P18242919
Cc1ccc(c(c1)NS(=O)(=O)c2cc(ccc2OC)CN3C(=O)c4cccnc4C3=O)OC,C09228195,P19795546
Cc1c(n(c(c1C#N)NC(=O)CSc2nnc(o2)C[C@@H]3CCS(=O)(=O)C3)C4CCCCC4)C,C14197856,P21777204
CCOC(=O)[C@H]1[C@H](CC2=C(C1=O)[C@H](CC(=O)N2)c3cc(c(c(c3)OC)OC)OC)c4ccco4,C14943877,P22735435
Cc1c2c(c(n(n2)c3ccc(cc3)Cl)C)c(=O)n(n1)CC(=O)NCc4ccc(cc4OC)OC,C15787041,P23794445
C[C@@H]1CS(=O)(=O)N(C1=O)c2ccc(cc2)S(=O)(=O)NCCc3cc(ccc3OC)OC,C16677280,P25163390
C[C@H](C(=O)N1CCN(CC1)S(=O)(=O)c2ccccc2)Sc3n[nH]c(=O)n3Cc4ccccc4,C16818841,P25355575
C[NH+](C)CCCN1[C@@H](C(=C(C1=O)[O-])C(=O)c2ccc3c(c2)OCO3)c4cc(ccc4OC)OC,C20193147,P30065396
Cc1c2c(ncnc2on1)N3CCC[C@H](C3)C(=O)NCCCN4CCN(CC4)C5CCCCC5,C21533192,P32192766
c1ccc(c(c1)NC(=O)CCN2CCN(CC2)c3ccc(cn3)S(=O)(=O)N4CCOCC4)Cl,C22243433,P33079560
CCOC(=O)N1CC[NH+](CC1)[C@@H](c2ccccc2OC)c3c(cc(n(c3=O)CCOC)C)[O-],C22697614,P33699646
CC(C)C[C@H]1C(=O)N(C(=O)N1)CN2CCN(CC2)S(=O)(=O)c3ccc(cc3)OC(F)(F)F,C16843099,P35987135
Cc1c(c2ccccc2[nH]1)C(=O)COC(=O)[C@@H]3CCCN(C3)S(=O)(=O)c4c(noc4C)C,C30407817,P44706410
Cc1c(c2ccccc2[nH]1)C(=O)COC(=O)[C@H]3CCCN(C3)S(=O)(=O)c4c(noc4C)C,C30407819,P44706412
CCOc1ccc(cc1S(=O)(=O)NCc2ccc(cc2)OC)N3C(=O)[C@@H](CS3(=O)=O)C,C32525179,P48028957
CCOc1ccc(cc1OC)CNC(=O)CCn2cnc3c(c2=O)c(no3)c4cccc(c4)F,C33250006,P49172788
CCN(c1ccc(cc1)OC)C(=O)CN(C)S(=O)(=O)c2cc3c(cc2C)NC(=O)[C@H](O3)C,C35452973,P52604138
CCOc1ccc(cc1)S(=O)(=O)N2CCN(CC2)CC(=O)Nc3ccc(cc3)N4CCCC4=O,C15407226,P54093091
CCOC(=O)c1c2c(sc1NC(=O)[C@@H](C)OC(=O)[C@H]3CCCN3S(=O)(=O)C)C[C@@H](CC2)C,C37201824,P55316445
CCNC(=O)c1coc(n1)CN2c3cc(ccc3OCC2=O)C(=O)COc4ccc(c(c4)F)F,C37512058,P55787148
CCNC(=O)c1coc(n1)CN2c3cc(ccc3OCC2=O)C(=O)COc4ccc(cc4F)F,C37512704,P55787794
CCOc1ccc(cc1)NC(=O)[C@@H]2[C@H]3C=C[C@@]4([C@@H]2C(=O)N(C4)C5CCN(CC5)C(=O)OCC)O3,C06578040,P56707981
Cc1cc(=O)oc2c1ccc(c2)OCc3ccc(cc3)C(=O)OCC(=O)N[C@H]4CCS(=O)(=O)C4,C09545559,P57428855
CC[C@@]1(C(=O)N(C(=O)N1)[C@H](C)C(=O)C2=N[C@@H](C(=C2C)C(=O)OCC)C)c3ccc(cc3)OC,C39957752,P60635921
COc1cccc(c1OC)[C@H]2C(=C(C(=O)N2CC[NH+]3CCCC3)[O-])C(=O)c4ccc5c(c4)OCO5,C41544757,P62961952
C[C@H](C(=O)OC)O[C@@H]1[C@H]([C@H](O[C@H]2[C@H]1O[C@@H](OC2)c3ccccc3)OCc4ccccc4)NC(=O)C,C44699126,P67418148
Cc1cc(c2c(c1)cc(c(=O)[nH]2)CN(Cc3ccc(cc3)OC)Cc4nnnn4C[C@H]5CCCO5)C,C57607459,P86571765
c1ccc(cc1)Cn2c(nnn2)CN(Cc3ccccc3)Cc4cc5cc6c(cc5[nH]c4=O)OCO6,C57642712,P86638844
[H]/N=C/1\C(=C\c2ccc(c(c2)OC)OCCCOc3ccc(cc3)OC)\C(=O)N=C4N1OC(=C4)C,C20236464,P87444706
[H]/N=C\1/C(=C/c2ccc(cc2)OCCOc3ccccc3C)/C(=O)N=C4N1N=C(S4)N5CCOCC5,C41084501,P96244622
CCOC(=O)C1=C(N=C([C@H]1S(=O)(=O)N2CCC[C@@H](C2)C(=O)NCc3ccc(cc3)OC)C)C,C63635072,P97713544
CCOC(=O)C1=C(N=C([C@@H]1S(=O)(=O)N2CCC[C@@H](C2)C(=O)NCc3cccc(c3)OC)C)C,C63635133,P97713635
CCOC(=O)C1=C(N=C([C@H]1S(=O)(=O)NCC(=O)N2CCN(CC2)c3ccc(cc3)Cl)C)C,C63635581,P97714278
CCOC(=O)N1CCN(CC1)C(=O)COc2ccc(cc2)S(=O)(=O)NCc3ccccc3,C08430481,P126229883
COc1cccc(c1)CNS(=O)(=O)c2cc(ccc2OC)CN3C(=O)c4cccnc4C3=O,C09226273,P126245115
COc1ccccc1CNS(=O)(=O)c2cc(ccc2OC)CN3C(=O)c4cccnc4C3=O,C09226268,P126245130
COc1ccccc1N2CCN(CC2)C[C@@H](COc3ccc(cc3)S(=O)(=O)N4CCOCC4)O,C25329410,P126556803
Cc1ccc(cc1)S(=O)(=O)N2CCC[C@H]2C(=O)OCC(=O)c3ccc4c(c3)NC(=O)CO4,C03412776,P131686496
CCN1CCC[C@@H]1CNS(=O)(=O)c2cc(ccc2C)c3ccc(=O)n(n3)c4c(noc4C)C,C85652052,P134090125
CCN(c1nc2ccccc2s1)C(=O)COC(=O)CN3C(=O)C4(CCC(CC4)C)NC3=O,C23846331,P140645105
Cn1c(=O)c2c(cn1)c3ccccc3n2CC(=O)NCCCN4CCN(CC4)c5ccc(cc5)OC,C64775906,P150229484
c1ccc(cc1)CCCNC(=O)Cn2c(=O)n3c4ccsc4c(=O)n(c3n2)C[C@H]5CCCO5,C65305488,P151955346
CCOc1cc(c(cc1OCC#N)Br)[C@@H]2[C@@H]3C[C@@H](CC=C3[C@@H](C(=[NH2+])C2(C#N)C#N)C#N)C(C)(C)C,C05920858,P08862405
c1ccc(cc1)c2c3cc(ccc3[nH]c(=O)c2C4=NN([C@@H](C4)c5ccccc5)C(=O)C[NH+]6CCOCC6)Br,C00842136,P12888989
Cc1c2c(cc(=O)n1CCC[NH+]3CCOCC3)n(n(c2=O)c4nc5ccccc5s4)Cc6ccc(cc6)Cl,C08769207,P13465361
Cc1cccc(c1OCc2nc3c4c(ncn3n2)Oc5c(c(nn5c6ccccc6)C)[C@H]4c7ccc[nH+]c7)C,C09446607,P14679058
CC[NH+]1CCC[C@H]1CNC(=O)[C@@H]2c3ccccc3C(=O)N([C@@H]2c4ccc(cc4)OC)Cc5ccc(cc5)F,C09836056,P15045146
Cc1cc(ccc1OCC=C)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)Br)Cc4ccc[nH+]c4)O,C09994085,P15286322
CCCOc1ccc(c(c1)C)C(=O)C2=C(C(=O)N([C@@H]2c3ccc(cc3)Br)Cc4ccc[nH+]c4)O,C09994385,P15286449
Cc1cc(ccc1C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)Br)Cc4ccc[nH+]c4)O)OCC=C,C09994537,P15286503
c1ccc(cc1)CN([C@@H]2CCS(=O)(=O)C2)C(=O)CSc3[nH]c(c([nH+]3)c4ccccc4)c5ccccc5,C12569462,P18481531
c1cc(sc1)[C@@H]2c3ccsc3CC[NH+]2CC(=O)NCc4ccc(cc4)S(=O)(=O)N5CCOCC5,C12700834,P18666151
COc1ccc2cc(c(=O)[nH]c2c1)[C@H](c3nnnn3C4CCCCC4)[NH+]5CCC(=CC5)c6ccc(cc6)F,C06282897,P19243501
Cc1ccc2cc(c(=O)[nH]c2c1)[C@H](c3nnnn3C(C)(C)C)[NH+](Cc4ccccc4Cl)Cc5ccco5,C06409957,P19266045
Cc1ccc2cc(c(=O)[nH]c2c1C)[C@@H](c3nnnn3C(C)(C)C)[NH+](Cc4ccc(cc4)Cl)Cc5ccco5,C06410282,P20679500
COc1ccc(cc1F)C(=C2[C@@H](N(C(=O)C2=O)Cc3ccc[nH+]c3)c4ccc(cc4)OCc5ccccc5)O,C16731253,P25249989
C=C1C([C@H](C2C(=N1)C[C@@H](CC2=O)c3ccccc3)c4ccccn4)C(=O)Nc5ccc(c[nH+]5)Br,C08450289,P25766305
C[NH+]1CCN(CC1)CCN2[C@H](C(=O)N(C2=S)c3ccc(cc3)Cl)CC(=O)Nc4ccc(cc4)Cl,C20115194,P29933894
Cc1cc(=O)n2c3ccccc3n(c2c1C#N)C[C@@H](CN4CC[NH+](CC4)CCOc5ccc(cc5)Cl)O,C20479443,P30525345
C[NH+](C)[C@H](CNC(=O)[C@H]1Cc2ccccc2CN1S(=O)(=O)c3ccc(cc3)Cl)c4ccc(cc4)OC,C32960891,P48790943
C[C@@H](C(=O)N1CC[NH+](CC1)CCc2ccccc2)N3CC4=C(C3=O)[C@H](NC(=O)N4C)c5ccccc5Cl,C34793097,P51636346
C[NH+](C)CCCN1[C@H](c2c(=O)c3cc(ccc3oc2C1=O)Cl)c4cc(c(c(c4)Br)O)OC,C35487061,P52657787
Cc1cc(nn1c2cc(ccc2F)F)c3c(nc4n(c3=O)c(cs4)CC(=O)NCCc5cccc[nH+]5)C,C35911967,P53320038
CCOC(=O)C1=C(N(C(=O)N[C@@H]1c2cccc(c2)Cl)C)C[NH+]3CCN([C@@H](C3)C)C(=O)c4ccccc4F,C35991852,P53439114
Cc1ccc(cc1)C[NH+]2CCc3cc(c(cc3[C@@H]2[C@@H](C)NS(=O)(=O)c4ccc(cc4)Cl)OC)OC,C36043276,P53526653
COc1ccc(c(c1)OC)[C@@H]2CN(C[C@@H]2C(=O)NCc3cccc[nH+]3)S(=O)(=O)c4ccc(cc4)Cl,C36060896,P53568150
C[C@H]1CCCN(C1)S(=O)(=O)c2ccc(cc2)C(=O)N(CC[NH+](C)C)c3nc4ccc(cc4s3)OC,C36637294,P54448231
c1ccc(cc1)OCc2[nH+]c3ccccc3n2CC4CCN(CC4)C(=O)CCn5cnc6ccccc6c5=O,C38533999,P58337094
CC[n+]1c(csc1Nc2ccccc2)c3ccc(cc3)S(=O)(=O)N4CCC(CC4)Cc5ccccc5,C39729347,P60241376
Cc1ccc(cc1)Nc2[n+](c(cs2)c3ccc(cc3)S(=O)(=O)N4CCC(CC4)C)Cc5ccccc5,C39835034,P60450473
CCN(CC)C(=O)[C@@H]1CCCN(C1)c2ccc(cc2[C@@H]3[NH+](CCCO3)Cc4ccc(cc4)Cl)[N+](=O)[O-],C59490038,P90547977
COc1ccc(cc1)N2C(=O)[C@@H]3[C@H]([NH2+][C@@]4([C@@H]3C2=O)c5ccccc5N(C4=O)Cc6ccccc6F)CCSC,C35955842,P90748996
Cc1cc(c(c2c1C(=O)/C(=C/c3ccc(cc3)N(C)C)/O2)CN4CC[NH+](CC4)Cc5ccc6c(c5)OCO6)O,C41585007,P96678660
C[C@@]12[C@H]3C(=c4cc(ccc4=[NH+]3)OC)CCN1C(=O)N(C2=O)c5ccc(cc5)C(=O)NCCCc6ccccc6,C63362615,P97309290
C[C@@]12[C@H]3C(=c4ccccc4=[NH+]3)[C@H](CN1C(=O)CN(C2=O)Cc5c(cccc5Cl)F)c6ccc(cc6)OC,C63374340,P97322427
COc1ccc(cc1)C[NH+]2Cc3ccccc3OCCC[C@H]4CN(CC[C@H]4CC(=O)N5CC[C@H](C5)O)C(=O)C2,C77267245,P120542815
C[NH+]1CCc2c(c3c(c(c2[C@H]1[C@H]4c5ccc(c(c5C(=O)O4)OC)OC)OC)OCO3)c6ccc(cc6)OC,C85391746,P133626574
CSc1ccc2c(c1)[C@@H](Cc3ccccc3S2)[NH+]4CCN(CC4)CCCn5c6ccccc6[nH]c5=O,C00702139,P150837390
CCCCc1ccc(cc1)C(=O)N2CCN(CC2)c3[nH]c(=O)cc(n3)CN4CC[NH+](CC4)c5ccccc5C,C35926430,P152310080
C[NH+]1CCN(CC1)C(=O)c2coc(n2)CN(Cc3ccc4c(c3)OCO4)Cc5ccc(cc5Cl)Cl,C36065843,P152354924
Cc1ccc(cc1)CN2c3ccccc3O/C(=C\c4ccc(cc4)C(=O)NCCCN5CC[NH+](CC5)C)/C2=O,C96889680,P153304889
c1cc(ccc1c2ccnc(n2)N3CCN(CC3)S(=O)(=O)c4c(cc(cc4Cl)Cl)Cl)n5cc[nH+]c5,C97940643,P155490526
CC(C)N1C(=O)/C(=C/c2c(nc3ccccn3c2=O)N4CC[NH+](CC4)Cc5ccc6c(c5)OCO6)/SC1=S,C97946647,P155514110
Cc1c2c(cc(=O)n1[NH+]3CCOCC3)n(n(c2=O)c4nc5ccccc5s4)Cc6ccc(cc6)Br,C97948102,P155518914
Cc1cc(c2c(c1)c(=O)c3c(o2)C(=O)N([C@H]3c4cc(c(c(c4)Br)O)OC)Cc5ccc[nH+]c5)C,C97956271,P155544063
Cc1ccc(cc1)OCc2nc3c4c(ncn3n2)Oc5c(c(nn5c6cccc(c6)Cl)C)[C@H]4c7ccc[nH+]c7,C97956639,P155544747
CCOc1ccc2c(c1)[nH]c([nH+]2)SCC(=O)N3CCN([C@H]3c4ccccc4)S(=O)(=O)c5ccc(cc5)C,C97994749,P155642889
COc1cc(ccc1OS(=O)(=O)c2ccccc2)[C@@H]3[NH+]4CCc5ccccc5[C@@H]4CN3S(=O)(=O)c6ccccc6,C98044639,P155771827
c1ccc(cc1)n2c(=O)c3c(nc2SCc4cc(=O)n5ccccc5[nH+]4)n(c(=S)s3)Cc6ccco6,C03043323,P155783809
COc1ccc(cc1)N2C(=O)[C@H](N(C2=S)Cc3cc[nH+]cc3)CC(=O)Nc4ccccc4I,C98050226,P155783920
c1ccc2c(c1)CCCN2c3nc(nc(n3)N)C[NH+]4CCN(CC4)c5ccc(cc5)F,C01419224,P05617459
Cc1cc(ccc1C(=C2[C@H](N(C(=O)C2=O)CC[NH+](C)C)c3ccc(cc3)O)O)OC,C05886080,P09338055
CCOc1cc(ccc1O)[C@H]2C(=C(C(=O)N2c3cccc[nH+]3)O)C(=O)c4ccc(cc4)Cl,C09763876,P14940892
COc1ccccc1CC(=O)N2CCC(CC2)c3c(cc4cc(c(cc4[nH+]3)OC)OC)N,C12087939,P17803908
CCOC(=O)[C@]1([C@@H]2[C@@H]([C@H]([NH2+]1)c3ccccc3F)C(=O)N(C2=O)C)Cc4ccc(cc4)O,C12495875,P18363642
c1cc2nc(c(n2cc1Cl)C[NH+]3CCC[C@H](C3)C(=O)N)C(=O)N4CCCCCCC4,C12446059,P20491021
c1cc(sc1)[C@H](c2cc[nH+]cc2)NC(=O)C[C@@H]3C(=O)N(C(=O)N3)C4CCCCC4,C19342989,P28596393
CC1=CC(=O)N2[C@@H]([NH+]=C(N=C2N1)NCc3ccc(cc3)OC)c4ccc(cc4)Cl,C20019158,P29777237
CC1=CC(=O)N2[C@H]([NH+]=C(N=C2N1)NCc3ccc(cc3)OC)c4ccc(cc4)SC,C20374658,P30388399
C[NH+]1CCN(CC1)S(=O)(=O)c2ccc3c(c2)[C@@H]4C=CC[C@H]4[C@H](N3)c5ccc(c(c5)O)OC,C20690364,P30888076
c1ccc(cc1)c2[nH]nc(n2)CNC(=O)C[NH+]3Cc4ccccc4O[C@H](C3)c5ccccc5,C20919652,P31234124
c1ccc2c(c1)[nH+]cn2NC(=O)c3ccc(c(c3)NS(=O)(=O)c4ccc(cc4)F)Cl,C22024137,P32779812
c1ccc(cc1)[C@@H](CNC(=O)CN2C(=O)[C@]3(CCc4c3cccc4)NC2=O)[NH+]5CCCC5,C23737524,P35213365
C[NH+](CCC(=O)NN1C(=O)C2(CCCCC2)NC1=O)Cc3ccc(c(c3)Cl)Cl,C24880173,P36824429
c1ccc(cc1)S(=O)(=O)NC2CC[NH+](CC2)CC(=O)NC3(CCCCCC3)C#N,C25053469,P37059610
CCCOc1cc(c(cc1OC)[C@H]2[C@@H]3CN(CC=C3C(=C(C2(C#N)C#N)[NH3+])C#N)C)Cl,C28640906,P42150479
Cc1ccc(c(c1)C)[C@H]2CC(=NN2C(=O)C[NH+]3CCC(CC3)C(=O)N)c4ccc(cc4)OC,C36343151,P54011313
Cc1cc(cc(c1)OCC(=O)Oc2ccc3c(c2)OC(=C([C@H]3c4ccco4)C#N)[NH3+])C,C38657496,P58526363
Cc1ccc(cc1)OCC(=O)Oc2ccc3c(c2)OC(=C([C@H]3c4ccc(o4)C)C#N)[NH3+],C38659128,P58526560
CC(=O)N1C/C(=C\c2ccc(cc2)OC)/C3=C(C1)[C@@H](C(=C(O3)[NH3+])C#N)c4ccc(cc4)OC,C39326688,P59582304
C[C@H]1CCCC[C@@]12C(=O)N(C(=O)N2)CC(=O)NC[C@@H](c3cccs3)[NH+]4CCCC4,C36684876,P59652034
CC1=C2[C@H](C(=C(O[C@H]2N=N1)[NH3+])C#N)c3ccc(c(c3)CSC4=NCCS4)OC,C39964269,P60649645
c1cc(oc1)[C@H](CNC(=O)Nc2cc(ccc2N3CCOCC3)Cl)[NH+]4CCCC4,C40103437,P60864584
c1ccc(cc1)C(c2ccccc2)N3CCN(CC3)c4c(c(ncn4)n5cc[nH+]c5)N,C40730142,P61844718
c1ccc2c(c1)[nH]c([nH+]2)[C@H]3CCCN(C3)C(=O)c4ccc(cc4)NS(=O)(=O)c5ccc(cc5)F,C10544831,P78563756
Cc1c(sc([nH+]1)N2CCOCC2)C(=O)NNC(=O)c3cc4c(s3)CCCCCC4,C12699072,P86708181
Cc1csc2n1c(=O)cc([nH+]2)CN3CCC(CC3)NC(=O)Nc4ccc(cc4)F,C48342631,P87265358
c1ccc2c(c1)c(=O)n(cn2)CCC(=O)Nc3ccc(cc3)c4[nH]c5ccccc5[nH+]4,C16469280,P87617602
c1ccc2=[NH+]CC(=c2c1)C3=NN[C@H](N3C4CC4)SCC(=O)Nc5ccc(cc5)C#N,C39939569,P97071862
C[C@H](CC1=c2ccccc2=[NH+]C1)NC(=O)COc3ccc4c(c3)C(=O)N5CCCCC[C@@H]5N4,C63270291,P97166980
c1ccc2=[NH+]CC(=c2c1)CCNC(=O)CNC(=O)N3CC[C@H]4[C@H](C3)N=C5[C@@H]4C=CC=C5,C63270806,P97167550
